timestamp,symbol,price,quantity,buyer,seller,Dist from VWAP
192700,RAINFOREST_RESIN,9996,1,,,4
192100,RAINFOREST_RESIN,9998,1,,,1.969230769231217
191700,RAINFOREST_RESIN,10004,2,,,4
191400,RAINFOREST_RESIN,9998,1,,,2
191000,RAINFOREST_RESIN,10002,1,,,1.9636363636363967
190800,RAINFOREST_RESIN,9998,5,,,2.1481481481478113
190600,KELP,2020,1,,,2.0338983050846764
190300,KELP,2023,1,,,1
190000,KELP,2020,9,,,1.8139534883721353
189900,KELP,2022,1,,,0.4918032786886215
189200,KELP,2021,3,,,0
189000,KELP,2020,1,,,1.533333333333303
188500,RAINFOREST_RESIN,10002,1,,,1.9661016949157784
188400,RAINFOREST_RESIN,9998,1,,,1.962264150943156
188000,RAINFOREST_RESIN,10002,1,,,1.9661016949157784
187300,KELP,2023,1,,,0.4426229508196684
186400,KELP,2021,1,,,1.525423728813621
186300,KELP,2021,10,,,1.8125
185800,RAINFOREST_RESIN,9998,1,,,1.680000000000291
184800,RAINFOREST_RESIN,10002,3,,,1.8039215686276293
183900,RAINFOREST_RESIN,9995,6,,,5
183500,KELP,2022,1,,,1
182500,RAINFOREST_RESIN,10002,4,,,1.8181818181819835
182300,RAINFOREST_RESIN,9996,1,,,4
182100,KELP,2018,2,,,1.5483870967741495
182000,RAINFOREST_RESIN,10002,1,,,2.0689655172409402
181900,RAINFOREST_RESIN,10002,1,,,2.1290322580643988
181800,KELP,2018,1,,,1.5272727272727025
181600,KELP,2018,2,,,1.5909090909090082
181000,KELP,2020,1,,,0.49230769230780425
180800,RAINFOREST_RESIN,10002,1,,,1.875
180500,KELP,2020,6,,,0.47916666666674246
180300,RAINFOREST_RESIN,9998,4,,,1.846153846154266
180100,RAINFOREST_RESIN,9998,3,,,1.964912280702265
179900,RAINFOREST_RESIN,9996,2,,,4
179800,RAINFOREST_RESIN,9995,8,,,5.315789473685072
179600,RAINFOREST_RESIN,9998,4,,,1.8039215686276293
179300,RAINFOREST_RESIN,9998,2,,,1.8028169014087325
179100,KELP,2018,1,,,1.3888888888889142
178900,KELP,2018,1,,,1.4347826086957411
178700,KELP,2018,1,,,1.0461538461538566
178000,RAINFOREST_RESIN,9998,1,,,1.7358490566039109
177600,RAINFOREST_RESIN,9998,1,,,1.9607843137255259
177400,KELP,2018,1,,,1.5348837209303383
176600,KELP,2018,1,,,1.3800000000001091
174400,KELP,2017,1,,,1.473684210526244
174300,RAINFOREST_RESIN,10002,1,,,1.9333333333324845
173900,RAINFOREST_RESIN,10005,9,,,5.035087719297735
173500,RAINFOREST_RESIN,9998,3,,,1.907692307691832
173300,KELP,2017,2,,,1.5576923076923777
172700,RAINFOREST_RESIN,9998,3,,,1.901639344261639
172100,RAINFOREST_RESIN,10002,1,,,1.9607843137255259
171600,KELP,2018,4,,,1.6470588235295054
171400,RAINFOREST_RESIN,10002,5,,,1.846153846154266
171100,RAINFOREST_RESIN,10002,1,,,1.3999999999996362
170200,KELP,2017,1,,,1.5348837209303383
169900,KELP,2017,1,,,1.525423728813621
169000,KELP,2019,3,,,0.474576271186379
168000,RAINFOREST_RESIN,10005,8,,,5
167900,RAINFOREST_RESIN,9998,1,,,1.969230769231217
167100,RAINFOREST_RESIN,9996,1,,,4.222222222222626
166400,RAINFOREST_RESIN,9998,1,,,2
164800,RAINFOREST_RESIN,10004,6,,,4
164800,RAINFOREST_RESIN,10004,2,,,4
164600,KELP,2018,1,,,0.04166666666674246
163500,KELP,2016,2,,,0.032258064516099694
162900,RAINFOREST_RESIN,9995,4,,,5
162600,KELP,2018,1,,,1
161600,RAINFOREST_RESIN,9998,1,,,1.9555555555562023
160600,RAINFOREST_RESIN,10002,1,,,1.9555555555562023
160300,RAINFOREST_RESIN,9998,1,,,1.962264150943156
159300,KELP,2014,1,,,2.0487804878048337
159200,RAINFOREST_RESIN,9995,9,,,5.032786885245514
158300,RAINFOREST_RESIN,9998,7,,,1.850746268657531
158200,RAINFOREST_RESIN,10002,1,,,1.962264150943156
158100,KELP,2014,1,,,1.533333333333303
157500,KELP,2014,1,,,1.5294117647058556
157400,RAINFOREST_RESIN,10002,10,,,1.9607843137255259
157400,KELP,2014,9,,,1.8292682926828547
157000,KELP,2015,1,,,1.0392156862744741
156500,RAINFOREST_RESIN,10002,3,,,1.9333333333324845
155700,KELP,2016,1,,,0
155500,RAINFOREST_RESIN,9998,1,,,1.5135135135133169
155200,RAINFOREST_RESIN,10002,1,,,1.964912280702265
155100,KELP,2015,1,,,2.0363636363636033
154800,RAINFOREST_RESIN,10002,1,,,1.2307692307695106
153000,RAINFOREST_RESIN,9995,3,,,5.260869565217945
152600,KELP,2013,1,,,2.0377358490566166
152200,KELP,2014,5,,,1.6470588235295054
151500,KELP,2014,1,,,1.523809523809632
150600,KELP,2013,1,,,1.533333333333303
150500,RAINFOREST_RESIN,10002,1,,,1.9661016949157784
150400,KELP,2013,1,,,1.5245901639343629
150200,RAINFOREST_RESIN,9998,1,,,1.9661016949157784
150000,RAINFOREST_RESIN,9996,1,,,4
149900,KELP,2013,5,,,1.6363636363637397
148200,KELP,2013,1,,,1.0357142857142208
147700,RAINFOREST_RESIN,10002,1,,,1.9636363636363967
147600,KELP,2012,1,,,2.040816326530603
146900,KELP,2013,1,,,1.5319148936171132
146600,RAINFOREST_RESIN,10000,4,,,0.1754385964904941
146500,KELP,2014,1,,,0
146400,KELP,2012,9,,,2
145700,RAINFOREST_RESIN,10004,2,,,4.20408163265347
145500,KELP,2015,1,,,1
145300,RAINFOREST_RESIN,9998,3,,,1.886792452829468
144600,RAINFOREST_RESIN,10002,2,,,0.8055555555547471
144200,KELP,2015,1,,,0.4600000000000364
143100,KELP,2014,1,,,1.343283582089498
142800,RAINFOREST_RESIN,9998,2,,,1.9574468085102126
142600,KELP,2013,1,,,1.526315789473756
141600,RAINFOREST_RESIN,10002,1,,,1.850746268657531
140100,KELP,2013,1,,,1.5283018867924056
139600,RAINFOREST_RESIN,9998,1,,,1.9607843137255259
139000,KELP,2013,1,,,2.0163934426229844
138300,RAINFOREST_RESIN,9995,7,,,5
138100,RAINFOREST_RESIN,9996,2,,,4
137600,KELP,2015,1,,,0.5
137400,RAINFOREST_RESIN,10002,3,,,1.8125
137100,RAINFOREST_RESIN,10002,3,,,1.8823529411765776
137000,RAINFOREST_RESIN,9996,1,,,4
136300,RAINFOREST_RESIN,10002,1,,,1.6923076923085318
136000,RAINFOREST_RESIN,9998,1,,,1.9682539682544302
135600,RAINFOREST_RESIN,10002,1,,,1.9534883720934886
135500,KELP,2015,1,,,0
134900,RAINFOREST_RESIN,9998,1,,,1.9574468085102126
134700,RAINFOREST_RESIN,10004,1,,,3.8260869565219764
134600,RAINFOREST_RESIN,10004,1,,,4
134300,RAINFOREST_RESIN,10002,1,,,1.969230769231217
134200,RAINFOREST_RESIN,10002,1,,,1.9661016949157784
134100,RAINFOREST_RESIN,9998,2,,,1.714285714286234
133700,KELP,2013,1,,,1.5272727272727025
133500,KELP,2015,1,,,0.4918032786886215
133400,KELP,2013,1,,,1.525423728813621
133200,RAINFOREST_RESIN,9996,1,,,4
133100,RAINFOREST_RESIN,10002,5,,,1.811320754717599
133100,RAINFOREST_RESIN,10004,4,,,3.811320754717599
133100,RAINFOREST_RESIN,10004,1,,,3.811320754717599
132300,RAINFOREST_RESIN,10002,4,,,1.846153846154266
132100,RAINFOREST_RESIN,9998,1,,,1.8823529411765776
131800,KELP,2014,4,,,1.6470588235295054
131000,KELP,2016,1,,,1
130300,RAINFOREST_RESIN,10002,1,,,1.962264150943156
129600,KELP,2014,1,,,1.5245901639343629
128700,RAINFOREST_RESIN,10005,6,,,5
128200,RAINFOREST_RESIN,10002,1,,,1.9555555555562023
127900,RAINFOREST_RESIN,10004,7,,,4
127900,RAINFOREST_RESIN,10004,2,,,4
127500,KELP,2014,1,,,1.5671641791045658
127400,KELP,2016,2,,,0
126700,RAINFOREST_RESIN,10002,2,,,2.0769230769237765
125400,RAINFOREST_RESIN,9998,1,,,1.6923076923085318
125300,KELP,2012,1,,,1.5
125200,RAINFOREST_RESIN,10002,4,,,1.8620689655181195
124500,KELP,2011,3,,,1.6511627906977537
123700,RAINFOREST_RESIN,10002,6,,,1.7692307692304894
123500,KELP,2013,12,,,2
123200,KELP,2012,4,,,1.6511627906977537
122800,KELP,2013,6,,,0.453125
121800,RAINFOREST_RESIN,10002,1,,,1.907692307691832
121500,KELP,2015,1,,,0.4677419354839003
121100,KELP,2013,1,,,1.5283018867924056
120600,KELP,2014,1,,,1.9166666666667425
120400,KELP,2015,2,,,0.8928571428571104
120300,KELP,2015,2,,,0.9117647058824332
120000,RAINFOREST_RESIN,10002,1,,,1.9607843137255259
119900,KELP,2017,1,,,1.147540983606632
119800,RAINFOREST_RESIN,10000,1,,,0.25
119800,KELP,2019,1,,,0.4761904761903679
119600,KELP,2017,1,,,1.526315789473756
119300,RAINFOREST_RESIN,9998,1,,,2
118700,KELP,2017,10,,,1.8409090909090082
118300,KELP,2018,1,,,1.0377358490566166
118200,KELP,2017,1,,,2.0487804878048337
118100,RAINFOREST_RESIN,10002,1,,,1.785714285713766
117500,KELP,2018,2,,,1.5686274509803297
116900,RAINFOREST_RESIN,9996,1,,,4.285714285713766
116800,RAINFOREST_RESIN,10002,3,,,1.9047619047614717
115300,RAINFOREST_RESIN,9998,1,,,2.2686567164182634
114400,RAINFOREST_RESIN,10002,2,,,1.9310344827590598
113700,KELP,2018,6,,,0.875
113300,KELP,2018,5,,,1.6923076923076223
113000,RAINFOREST_RESIN,10002,6,,,1.8620689655181195
112100,RAINFOREST_RESIN,9998,5,,,0.6666666666660603
111700,KELP,2019,1,,,1.4347826086957411
111300,KELP,2019,1,,,1.4754098360656371
110400,KELP,2018,7,,,1.6981132075470668
110100,KELP,2018,1,,,1.5319148936171132
110000,RAINFOREST_RESIN,9996,1,,,4
109700,KELP,2018,1,,,1.5283018867924056
109100,KELP,2017,1,,,2.033333333333303
109000,KELP,2017,1,,,1.9090909090909918
108600,RAINFOREST_RESIN,9998,3,,,1.8620689655181195
108500,KELP,2017,1,,,1.530612244898066
108100,RAINFOREST_RESIN,9998,1,,,1.9607843137255259
107600,KELP,2020,1,,,0.46969696969699726
107400,KELP,2019,1,,,0.8928571428571104
106600,RAINFOREST_RESIN,9998,2,,,1.875
106500,RAINFOREST_RESIN,10005,10,,,5
106100,RAINFOREST_RESIN,9996,5,,,4
106100,RAINFOREST_RESIN,9996,2,,,4
106000,KELP,2018,4,,,1.650000000000091
105400,RAINFOREST_RESIN,10002,1,,,1.9591836734689423
105200,KELP,2018,1,,,2
104900,KELP,2021,1,,,0.46428571428577925
104700,RAINFOREST_RESIN,10002,1,,,1.9682539682544302
104300,KELP,2019,1,,,1.5348837209303383
104200,KELP,2019,1,,,1.5925925925926094
102700,RAINFOREST_RESIN,10005,6,,,5
102600,KELP,2019,2,,,0.5
102300,RAINFOREST_RESIN,9998,4,,,2
102200,KELP,2021,2,,,0.44776119402990844
102200,KELP,2021,1,,,0.44776119402990844
101600,KELP,2019,5,,,1.6875
100900,KELP,2018,8,,,1.7608695652174902
100700,RAINFOREST_RESIN,10002,1,,,1.9682539682544302
100500,RAINFOREST_RESIN,9995,8,,,5
100200,RAINFOREST_RESIN,9998,1,,,1.8039215686276293
100000,KELP,2020,1,,,0.45283018867917235
99900,KELP,2018,1,,,1.526315789473756
99000,KELP,2018,1,,,1.5636363636363058
98400,KELP,2020,7,,,0.44776119402990844
97900,KELP,2018,1,,,2.019607843137237
97700,KELP,2021,1,,,1
97600,RAINFOREST_RESIN,10002,7,,,1.7971014492759423
97300,KELP,2018,1,,,1.530612244898066
97200,KELP,2019,7,,,0.9183673469387941
96800,RAINFOREST_RESIN,10002,3,,,2
96300,KELP,2016,1,,,2
96200,KELP,2017,1,,,1.0588235294117112
95800,RAINFOREST_RESIN,10005,7,,,5
95700,RAINFOREST_RESIN,10002,1,,,1.9574468085102126
95600,KELP,2018,1,,,2.0338983050846764
94600,RAINFOREST_RESIN,9998,1,,,1.9130434782600787
94300,RAINFOREST_RESIN,10002,1,,,1.962264150943156
94200,RAINFOREST_RESIN,10002,1,,,1.725490196078681
93800,RAINFOREST_RESIN,9998,1,,,2.121212121212011
93400,RAINFOREST_RESIN,9998,3,,,1.901639344261639
93200,KELP,2019,1,,,0.47727272727274794
92900,KELP,2016,1,,,1.0185185185184764
92700,KELP,2015,1,,,1.9354838709678006
92200,KELP,2015,2,,,1.5
92200,KELP,2015,8,,,1.5
92100,RAINFOREST_RESIN,9998,1,,,1.964912280702265
91700,RAINFOREST_RESIN,9998,1,,,1.967213114754486
91200,RAINFOREST_RESIN,9995,1,,,5.086956521739921
90300,RAINFOREST_RESIN,9998,1,,,1.8775510204086459
90100,RAINFOREST_RESIN,10002,3,,,1.964912280702265
90000,RAINFOREST_RESIN,9998,1,,,1.9661016949157784
89800,KELP,2014,1,,,1.5319148936171132
89600,KELP,2016,2,,,0.017857142857110375
89600,KELP,2016,6,,,0.017857142857110375
89200,RAINFOREST_RESIN,10002,1,,,1.9310344827590598
88900,KELP,2014,1,,,1.040816326530603
88500,KELP,2016,1,,,1
88300,KELP,2014,1,,,1.530612244898066
87700,KELP,2013,1,,,1.5365853658536253
87400,KELP,2015,1,,,1.5272727272727025
87200,RAINFOREST_RESIN,9996,1,,,4
86700,KELP,2015,1,,,1.521739130434753
86200,KELP,2015,3,,,1.599999999999909
86100,RAINFOREST_RESIN,10002,1,,,2.3333333333339397
85900,RAINFOREST_RESIN,9998,1,,,1.9682539682544302
85100,KELP,2016,11,,,0.5
84500,KELP,2015,1,,,1.9230769230769056
84300,RAINFOREST_RESIN,10004,2,,,4.1971830985912675
84200,KELP,2016,1,,,1.3809523809522943
84100,RAINFOREST_RESIN,9996,8,,,4
84100,RAINFOREST_RESIN,9996,1,,,4
83100,KELP,2016,3,,,0.9032258064517009
83100,KELP,2016,1,,,0.9032258064517009
82500,KELP,2015,1,,,1.533333333333303
81900,RAINFOREST_RESIN,9998,1,,,1.967213114754486
81800,RAINFOREST_RESIN,10002,1,,,1.9607843137255259
81400,RAINFOREST_RESIN,10004,1,,,4
80900,KELP,2013,1,,,0.9130434782607608
79900,KELP,2013,1,,,1.525423728813621
79600,KELP,2013,13,,,1.5
79400,KELP,2013,1,,,2
79100,KELP,2013,1,,,1.5319148936171132
79000,KELP,2013,3,,,1.6071428571428896
78800,RAINFOREST_RESIN,10002,1,,,1.9574468085102126
78700,KELP,2013,2,,,1.5483870967741495
78500,RAINFOREST_RESIN,10004,1,,,4.1599999999998545
78100,KELP,2013,1,,,1.5
77900,RAINFOREST_RESIN,10002,3,,,1.9104477611945185
76900,KELP,2014,3,,,0.8888888888889142
76900,KELP,2014,2,,,0.8888888888889142
76100,RAINFOREST_RESIN,9998,1,,,1.9534883720934886
75600,RAINFOREST_RESIN,10002,1,,,1.964912280702265
75000,RAINFOREST_RESIN,9995,9,,,4.963636363636397
74900,RAINFOREST_RESIN,10002,1,,,1.9682539682544302
74300,KELP,2014,1,,,1.9275362318840052
74000,RAINFOREST_RESIN,10002,1,,,0.6153846153847553
73900,KELP,2015,5,,,1.5789473684210407
73100,RAINFOREST_RESIN,10002,1,,,1.907692307691832
73000,KELP,2014,1,,,1.5555555555556566
72400,RAINFOREST_RESIN,10002,1,,,1.9555555555562023
72000,KELP,2017,1,,,0.4375
71900,RAINFOREST_RESIN,10002,1,,,1.962264150943156
71500,KELP,2015,3,,,1.5849056603774443
71200,KELP,2015,1,,,1.526315789473756
70800,KELP,2015,1,,,1.5283018867924056
70300,RAINFOREST_RESIN,9998,2,,,1.9259259259251849
70100,KELP,2015,1,,,2
69600,KELP,2015,1,,,1.533333333333303
69100,KELP,2015,8,,,1.5245901639343629
69100,KELP,2017,1,,,0.47540983606563714
68600,KELP,2015,1,,,1.530612244898066
68100,RAINFOREST_RESIN,9998,2,,,2
67500,KELP,2015,1,,,1.5365853658536253
67300,RAINFOREST_RESIN,9998,5,,,1.9047619047614717
67200,KELP,2015,1,,,1.5348837209303383
66000,RAINFOREST_RESIN,9998,1,,,1.846153846154266
65300,RAINFOREST_RESIN,10002,2,,,1.866666666666788
65100,RAINFOREST_RESIN,9996,2,,,4
65000,RAINFOREST_RESIN,9998,1,,,1.9607843137255259
64500,RAINFOREST_RESIN,9998,1,,,1.841269841270332
64400,RAINFOREST_RESIN,9998,4,,,1.757575757575978
64200,RAINFOREST_RESIN,9996,1,,,4
63900,RAINFOREST_RESIN,9995,12,,,5
63800,KELP,2016,1,,,2.0399999999999636
63400,KELP,2018,5,,,0
63100,KELP,2016,1,,,2.039215686274474
63000,KELP,2018,1,,,0.4677419354839003
62900,RAINFOREST_RESIN,9998,4,,,1.8709677419356012
62800,KELP,2015,1,,,2.0384615384614335
62300,RAINFOREST_RESIN,10005,2,,,5
62200,RAINFOREST_RESIN,10002,4,,,1.886792452829468
61700,KELP,2014,1,,,1.5833333333332575
60900,KELP,2015,3,,,1.6031746031746934
60800,KELP,2015,1,,,1.523809523809632
60700,KELP,2017,1,,,0.4489795918366326
60200,KELP,2016,1,,,0.47169811320759436
59300,KELP,2016,1,,,1.5454545454545041
58800,RAINFOREST_RESIN,9995,12,,,5.033898305084222
58600,RAINFOREST_RESIN,10002,1,,,1.9607843137255259
58100,RAINFOREST_RESIN,10005,3,,,5
57800,RAINFOREST_RESIN,9998,1,,,1.9682539682544302
56700,KELP,2020,2,,,0
55000,KELP,2019,1,,,1.3636363636362603
54600,RAINFOREST_RESIN,10002,3,,,1.894736842104976
52900,RAINFOREST_RESIN,10005,6,,,5
52700,KELP,2019,1,,,2.0377358490566166
52100,RAINFOREST_RESIN,9995,8,,,5
51900,RAINFOREST_RESIN,9996,1,,,4
51700,RAINFOREST_RESIN,9995,11,,,5
51700,KELP,2020,4,,,1.6666666666667425
50600,KELP,2020,2,,,0.9600000000000364
50400,RAINFOREST_RESIN,9998,1,,,1.846153846154266
49300,KELP,2019,1,,,1.5348837209303383
49000,KELP,2019,1,,,1.352112676056322
48600,KELP,2019,1,,,0.9830508474576618
47500,RAINFOREST_RESIN,10002,4,,,1.967213114754486
47100,KELP,2019,4,,,1.625
46600,KELP,2019,2,,,0.9322033898304198
45800,KELP,2018,1,,,1.5272727272727025
45400,KELP,2018,1,,,1.5531914893617795
45000,RAINFOREST_RESIN,10002,1,,,1.962264150943156
44800,RAINFOREST_RESIN,9998,1,,,2.260869565217945
43900,RAINFOREST_RESIN,10002,4,,,2.0270270270266337
43500,KELP,2020,1,,,1.5961538461538112
42400,KELP,2019,1,,,1.5245901639343629
42000,KELP,2020,5,,,0.4411764705882888
41900,KELP,2020,1,,,0.4888888888888232
41700,KELP,2018,1,,,1
41500,KELP,2019,5,,,0
41100,KELP,2018,2,,,1.5882352941175668
41000,KELP,2018,1,,,1.5681818181817562
40900,RAINFOREST_RESIN,10004,8,,,4.303030303030027
40500,KELP,2019,1,,,1.0526315789472847
39500,RAINFOREST_RESIN,9998,1,,,2.035087719297735
39400,KELP,2022,1,,,0.46268656716415535
39200,KELP,2022,1,,,0.48387096774195015
38500,RAINFOREST_RESIN,10002,1,,,1.9534883720934886
37800,KELP,2020,1,,,2.040816326530603
37300,KELP,2021,1,,,1.9166666666667425
36400,KELP,2024,1,,,0.08695652173923918
36200,RAINFOREST_RESIN,9998,1,,,1.967213114754486
36100,RAINFOREST_RESIN,10002,1,,,1.7333333333335759
35800,KELP,2023,2,,,1.5499999999999545
35300,KELP,2023,8,,,1.75
35300,KELP,2025,1,,,0.25
35100,RAINFOREST_RESIN,10002,3,,,1.907692307691832
34300,RAINFOREST_RESIN,10002,1,,,1.9574468085102126
34100,RAINFOREST_RESIN,9996,1,,,4
34000,KELP,2023,1,,,1.5820895522388128
33600,RAINFOREST_RESIN,10002,6,,,1.7999999999992724
33100,KELP,2023,1,,,1.5499999999999545
33000,RAINFOREST_RESIN,10002,6,,,2
32800,RAINFOREST_RESIN,9996,2,,,4
32500,KELP,2023,1,,,2.0416666666667425
32400,KELP,2023,1,,,2.0163934426229844
31900,RAINFOREST_RESIN,10005,2,,,5.101694915254484
30600,KELP,2027,1,,,1.9302325581395507
30600,KELP,2024,1,,,1.0697674418604493
30300,KELP,2026,1,,,0.4920634920633802
30200,KELP,2027,10,,,1.5
30000,RAINFOREST_RESIN,9998,1,,,1.907692307691832
29700,KELP,2024,1,,,1.4444444444443434
29400,KELP,2024,1,,,1.5294117647058556
29300,KELP,2026,2,,,0.48484848484849863
29000,RAINFOREST_RESIN,10005,8,,,5
29000,KELP,2024,1,,,1.5319148936171132
28400,KELP,2023,1,,,2.040816326530603
28200,KELP,2025,5,,,0.017543859649094884
27800,KELP,2025,1,,,0.474576271186379
27700,KELP,2023,5,,,1.6744186046512368
27600,KELP,2023,1,,,1.3333333333332575
26900,KELP,2023,1,,,1.525423728813621
26600,RAINFOREST_RESIN,9998,1,,,1.967213114754486
26400,KELP,2023,1,,,1.3469387755101252
26300,RAINFOREST_RESIN,9998,1,,,1.967213114754486
26000,KELP,2023,7,,,1.7058823529412166
25800,KELP,2023,1,,,1.5319148936171132
25700,RAINFOREST_RESIN,10004,2,,,4
25300,KELP,2023,1,,,1
25200,RAINFOREST_RESIN,9998,5,,,1.8181818181819835
25200,KELP,2025,1,,,0.9245283018867667
25100,RAINFOREST_RESIN,10002,1,,,1.9607843137255259
24900,KELP,2024,4,,,0
24600,KELP,2024,5,,,0
24100,KELP,2025,1,,,0.9272727272727934
23700,RAINFOREST_RESIN,10002,1,,,1.9574468085102126
23500,KELP,2023,1,,,1.5555555555556566
23300,RAINFOREST_RESIN,9998,1,,,2
23200,KELP,2023,2,,,1.0307692307692378
22800,KELP,2023,1,,,1.5272727272727025
22700,KELP,2023,1,,,1.5294117647058556
22400,RAINFOREST_RESIN,9998,1,,,1.9661016949157784
22200,RAINFOREST_RESIN,9998,6,,,1.75
22100,KELP,2024,1,,,1.5319148936171132
21300,RAINFOREST_RESIN,9996,7,,,4.208955223881276
21300,RAINFOREST_RESIN,9996,1,,,4.208955223881276
21200,RAINFOREST_RESIN,9998,1,,,1.9555555555562023
20700,RAINFOREST_RESIN,10002,1,,,1.1515151515159232
20500,RAINFOREST_RESIN,9998,1,,,2
20300,KELP,2024,1,,,1.5283018867924056
20200,RAINFOREST_RESIN,9998,1,,,1.9661016949157784
20100,RAINFOREST_RESIN,10002,4,,,1.9682539682544302
19700,KELP,2024,1,,,1.5714285714286689
19000,KELP,2024,10,,,1.826086956521749
18200,KELP,2024,4,,,1.6595744680851112
16800,RAINFOREST_RESIN,9995,5,,,5
16400,RAINFOREST_RESIN,10002,1,,,1.9104477611945185
16300,RAINFOREST_RESIN,10004,1,,,4
15700,RAINFOREST_RESIN,10002,1,,,1.8181818181819835
15400,RAINFOREST_RESIN,9998,1,,,1.967213114754486
15300,RAINFOREST_RESIN,10002,1,,,1.962264150943156
15200,KELP,2022,1,,,1.5283018867924056
15000,KELP,2024,2,,,0.431034482758605
14200,KELP,2023,1,,,1.5365853658536253
13600,KELP,2023,1,,,1.5576923076923777
13200,RAINFOREST_RESIN,9998,2,,,1.9130434782600787
12500,KELP,2023,1,,,1.5384615384614335
12000,RAINFOREST_RESIN,10002,1,,,1.9512195121951663
11800,KELP,2025,1,,,1
11500,RAINFOREST_RESIN,10002,2,,,1.7627118644068105
11300,KELP,2022,3,,,1.4042553191488878
11100,RAINFOREST_RESIN,9998,4,,,1.866666666666788
11100,RAINFOREST_RESIN,9998,3,,,1.866666666666788
10800,RAINFOREST_RESIN,10004,10,,,4.188679245282401
10800,RAINFOREST_RESIN,10004,2,,,4.188679245282401
10400,RAINFOREST_RESIN,10002,1,,,1.9661016949157784
9200,KELP,2025,1,,,0.4426229508196684
8800,RAINFOREST_RESIN,9998,1,,,1.9607843137255259
8600,KELP,2023,1,,,1.533333333333303
7700,KELP,2024,1,,,1.5348837209303383
7400,KELP,2024,1,,,1.533333333333303
7000,RAINFOREST_RESIN,10005,2,,,5.071428571429351
6900,KELP,2026,1,,,0.4909090909090992
6700,RAINFOREST_RESIN,10002,3,,,1.8604651162786467
6600,RAINFOREST_RESIN,10004,2,,,4
6500,RAINFOREST_RESIN,9998,1,,,1.9636363636363967
6100,KELP,2024,1,,,1.530612244898066
5700,KELP,2024,1,,,1.5283018867924056
4800,RAINFOREST_RESIN,10004,2,,,4.222222222222626
4700,KELP,2023,7,,,1.7000000000000455
4500,KELP,2023,1,,,1.526315789473756
4300,RAINFOREST_RESIN,9995,2,,,4.960784313725526
4300,KELP,2025,1,,,0.7321428571428896
4200,RAINFOREST_RESIN,9996,2,,,4.142857142856883
3700,RAINFOREST_RESIN,10002,1,,,1.9591836734689423
3000,RAINFOREST_RESIN,10005,1,,,5.037735849056844
2900,RAINFOREST_RESIN,9996,11,,,4
2900,RAINFOREST_RESIN,9996,1,,,4
2000,RAINFOREST_RESIN,9998,1,,,1.962264150943156
1900,KELP,2026,1,,,0.46031746031735565
1800,RAINFOREST_RESIN,10002,1,,,1.9574468085102126
1700,RAINFOREST_RESIN,10002,1,,,1.9555555555562023
1700,KELP,2026,8,,,0
1100,RAINFOREST_RESIN,9996,2,,,4
0,RAINFOREST_RESIN,10004,1,,,3.96825396825443
