timestamp,product,side,price,volume
17900,RAINFOREST_RESIN,BID,9997,1
17900,RAINFOREST_RESIN,BID,9995,21
17900,RAINFOREST_RESIN,ASK,9998,2
17900,RAINFOREST_RESIN,ASK,10002,3
17900,RAINFOREST_RESIN,ASK,10005,21
17900,KELP,BID,2035,2
17900,KELP,BID,2034,3
17900,KELP,BID,2033,33
17900,KELP,ASK,2036,21
18000,SQUID_INK,BID,1848,24
18000,SQUID_INK,ASK,1852,27
18000,RAINFOREST_RESIN,BID,9995,24
18000,RAINFOREST_RESIN,ASK,10005,24
18000,KELP,BID,2033,24
18000,KELP,ASK,2036,27
18100,SQUID_INK,BID,1842,30
18100,SQUID_INK,ASK,1843,8
18100,SQUID_INK,ASK,1845,38
18100,RAINFOREST_RESIN,BID,9996,2
18100,RAINFOREST_RESIN,BID,9995,28
18100,RAINFOREST_RESIN,ASK,10004,2
18100,RAINFOREST_RESIN,ASK,10005,28
18100,KELP,BID,2033,30
18100,KELP,ASK,2034,8
18100,KELP,ASK,2036,30
18200,SQUID_INK,BID,1840,41
18200,SQUID_INK,ASK,1841,1
18200,SQUID_INK,ASK,1843,35
18200,RAINFOREST_RESIN,BID,9996,2
18200,RAINFOREST_RESIN,BID,9995,23
18200,RAINFOREST_RESIN,ASK,9997,1
18200,RAINFOREST_RESIN,ASK,10002,10
18200,RAINFOREST_RESIN,ASK,10004,2
18200,RAINFOREST_RESIN,ASK,10005,23
18200,KELP,BID,2034,1
18200,KELP,BID,2033,32
18200,KELP,ASK,2034,1
18200,KELP,ASK,2036,25
18300,SQUID_INK,BID,1839,31
18300,SQUID_INK,ASK,1842,20
18300,RAINFOREST_RESIN,BID,9995,20
18300,RAINFOREST_RESIN,ASK,10005,20
18300,KELP,BID,2033,21
18300,KELP,ASK,2036,21
18400,SQUID_INK,BID,1840,2
18400,SQUID_INK,BID,1839,1
18400,SQUID_INK,BID,1838,21
18400,SQUID_INK,ASK,1842,22
18400,RAINFOREST_RESIN,BID,9996,1
18400,RAINFOREST_RESIN,BID,9995,21
18400,RAINFOREST_RESIN,ASK,10004,1
18400,RAINFOREST_RESIN,ASK,10005,21
18400,KELP,BID,2035,2
18400,KELP,BID,2033,22
18400,KELP,ASK,2036,38
18500,SQUID_INK,BID,1840,22
18500,SQUID_INK,ASK,1843,41
18500,RAINFOREST_RESIN,BID,9996,2
18500,RAINFOREST_RESIN,BID,9995,21
18500,RAINFOREST_RESIN,ASK,10004,2
18500,RAINFOREST_RESIN,ASK,10005,21
18500,KELP,BID,2033,37
18500,KELP,ASK,2036,34
18600,SQUID_INK,BID,1836,38
18600,SQUID_INK,ASK,1837,16
18600,SQUID_INK,ASK,1840,22
18600,RAINFOREST_RESIN,BID,9996,1
18600,RAINFOREST_RESIN,BID,9995,21
18600,RAINFOREST_RESIN,ASK,10004,1
18600,RAINFOREST_RESIN,ASK,10005,21
18600,KELP,BID,2033,24
18600,KELP,ASK,2036,35
18700,SQUID_INK,BID,1838,38
18700,SQUID_INK,ASK,1841,44
18700,RAINFOREST_RESIN,BID,10002,2
18700,RAINFOREST_RESIN,BID,9995,30
18700,RAINFOREST_RESIN,ASK,10005,30
18700,KELP,BID,2033,43
18700,KELP,ASK,2036,30
18800,SQUID_INK,BID,1836,38
18800,SQUID_INK,ASK,1840,24
18800,RAINFOREST_RESIN,BID,9995,24
18800,RAINFOREST_RESIN,ASK,10002,7
18800,RAINFOREST_RESIN,ASK,10005,24
18800,KELP,BID,2034,1
18800,KELP,BID,2033,24
18800,KELP,ASK,2036,24
18900,SQUID_INK,BID,1831,1
18900,SQUID_INK,BID,1830,32
18900,SQUID_INK,ASK,1833,25
18900,RAINFOREST_RESIN,BID,10002,2
18900,RAINFOREST_RESIN,BID,9995,25
18900,RAINFOREST_RESIN,ASK,10005,25
18900,KELP,BID,2033,32
18900,KELP,ASK,2036,26
19000,SQUID_INK,BID,1828,31
19000,SQUID_INK,ASK,1831,49
19000,KELP,BID,2033,31
19000,KELP,ASK,2036,31
19000,RAINFOREST_RESIN,BID,9996,1
19000,RAINFOREST_RESIN,BID,9995,30
19000,RAINFOREST_RESIN,ASK,10004,1
19000,RAINFOREST_RESIN,ASK,10005,30
19100,SQUID_INK,BID,1821,40
19100,SQUID_INK,ASK,1824,23
19100,KELP,BID,2033,23
19100,KELP,ASK,2036,23
19100,RAINFOREST_RESIN,BID,9996,2
19100,RAINFOREST_RESIN,BID,9995,21
19100,RAINFOREST_RESIN,ASK,10004,2
19100,RAINFOREST_RESIN,ASK,10005,21
19200,SQUID_INK,BID,1824,1
19200,SQUID_INK,BID,1823,26
19200,SQUID_INK,ASK,1826,26
19200,RAINFOREST_RESIN,BID,9995,26
19200,RAINFOREST_RESIN,ASK,10002,1
19200,RAINFOREST_RESIN,ASK,10005,26
19200,KELP,BID,2034,1
19200,KELP,BID,2033,26
19200,KELP,ASK,2036,26
19300,SQUID_INK,BID,1826,17
19300,SQUID_INK,BID,1825,25
19300,SQUID_INK,ASK,1828,26
19300,RAINFOREST_RESIN,BID,9996,2
19300,RAINFOREST_RESIN,BID,9995,23
19300,RAINFOREST_RESIN,ASK,9998,12
19300,RAINFOREST_RESIN,ASK,10004,2
19300,RAINFOREST_RESIN,ASK,10005,23
19300,KELP,BID,2033,25
19300,KELP,ASK,2036,26
19400,SQUID_INK,BID,1829,26
19400,SQUID_INK,ASK,1832,43
19400,KELP,BID,2033,26
19400,KELP,ASK,2036,26
19400,RAINFOREST_RESIN,BID,9996,2
19400,RAINFOREST_RESIN,BID,9995,24
19400,RAINFOREST_RESIN,ASK,10002,5
19400,RAINFOREST_RESIN,ASK,10004,2
19400,RAINFOREST_RESIN,ASK,10005,24
19500,SQUID_INK,BID,1828,23
19500,SQUID_INK,ASK,1829,14
19500,SQUID_INK,ASK,1832,23
19500,RAINFOREST_RESIN,BID,9995,23
19500,RAINFOREST_RESIN,ASK,10005,23
19500,KELP,BID,2034,1
19500,KELP,BID,2033,23
19500,KELP,ASK,2034,14
19500,KELP,ASK,2036,23
19600,SQUID_INK,BID,1830,11
19600,SQUID_INK,BID,1828,30
19600,SQUID_INK,ASK,1831,43
19600,RAINFOREST_RESIN,BID,10002,2
19600,RAINFOREST_RESIN,BID,9998,9
19600,RAINFOREST_RESIN,BID,9996,1
19600,RAINFOREST_RESIN,ASK,10004,1
19600,RAINFOREST_RESIN,ASK,10005,26
19600,KELP,BID,2035,11
19600,KELP,BID,2034,6
19600,KELP,BID,2033,27
19600,KELP,ASK,2036,28
19700,SQUID_INK,BID,1826,36
19700,SQUID_INK,ASK,1829,46
19700,RAINFOREST_RESIN,BID,9996,2
19700,RAINFOREST_RESIN,BID,9995,29
19700,RAINFOREST_RESIN,ASK,10004,2
19700,RAINFOREST_RESIN,ASK,10005,29
19700,KELP,BID,2034,1
19700,KELP,BID,2033,31
19700,KELP,ASK,2036,48
19800,SQUID_INK,BID,1826,11
19800,SQUID_INK,BID,1825,32
19800,SQUID_INK,ASK,1828,28
19800,RAINFOREST_RESIN,BID,9996,2
19800,RAINFOREST_RESIN,BID,9995,26
19800,RAINFOREST_RESIN,ASK,10004,2
19800,RAINFOREST_RESIN,ASK,10005,26
19800,KELP,BID,2033,28
19800,KELP,ASK,2036,29
19900,SQUID_INK,BID,1826,23
19900,SQUID_INK,ASK,1829,2
19900,SQUID_INK,ASK,1830,31
19900,RAINFOREST_RESIN,BID,9996,1
19900,RAINFOREST_RESIN,BID,9995,22
19900,RAINFOREST_RESIN,ASK,9996,6
19900,RAINFOREST_RESIN,ASK,9997,1
19900,RAINFOREST_RESIN,ASK,9998,1
19900,RAINFOREST_RESIN,ASK,10004,1
19900,RAINFOREST_RESIN,ASK,10005,22
19900,KELP,BID,2033,23
19900,KELP,ASK,2036,23
20000,SQUID_INK,BID,1831,26
20000,SQUID_INK,ASK,1833,8
20000,SQUID_INK,ASK,1834,34
20000,RAINFOREST_RESIN,BID,9997,6
20000,RAINFOREST_RESIN,BID,9995,26
20000,RAINFOREST_RESIN,ASK,9998,2
20000,RAINFOREST_RESIN,ASK,10005,26
20000,KELP,BID,2033,26
20000,KELP,ASK,2035,8
20000,KELP,ASK,2036,34
20100,SQUID_INK,BID,1832,46
20100,SQUID_INK,ASK,1834,8
20100,SQUID_INK,ASK,1835,33
20100,RAINFOREST_RESIN,BID,9996,1
20100,RAINFOREST_RESIN,BID,9995,29
20100,RAINFOREST_RESIN,ASK,9998,8
20100,RAINFOREST_RESIN,ASK,10004,1
20100,RAINFOREST_RESIN,ASK,10005,29
20100,KELP,BID,2033,46
20100,KELP,ASK,2035,8
20100,KELP,ASK,2036,33
20200,SQUID_INK,BID,1833,31
20200,SQUID_INK,ASK,1837,20
20200,RAINFOREST_RESIN,BID,10002,2
20200,RAINFOREST_RESIN,BID,9995,20
20200,RAINFOREST_RESIN,ASK,10005,20
20200,KELP,BID,2033,31
20200,KELP,ASK,2036,20
20300,SQUID_INK,BID,1833,24
20300,SQUID_INK,ASK,1836,24
20300,KELP,BID,2033,24
20300,KELP,ASK,2036,24
20300,RAINFOREST_RESIN,BID,10002,8
20300,RAINFOREST_RESIN,BID,9995,24
20300,RAINFOREST_RESIN,ASK,10005,24
20400,SQUID_INK,BID,1830,28
20400,SQUID_INK,ASK,1831,6
20400,SQUID_INK,ASK,1833,28
20400,RAINFOREST_RESIN,BID,10002,4
20400,RAINFOREST_RESIN,BID,9996,1
20400,RAINFOREST_RESIN,BID,9995,27
20400,RAINFOREST_RESIN,ASK,10004,1
20400,RAINFOREST_RESIN,ASK,10005,27
20400,KELP,BID,2033,25
20400,KELP,ASK,2036,44
20500,SQUID_INK,BID,1833,21
20500,SQUID_INK,ASK,1836,41
20500,RAINFOREST_RESIN,BID,9998,14
20500,RAINFOREST_RESIN,BID,9996,1
20500,RAINFOREST_RESIN,BID,9995,25
20500,RAINFOREST_RESIN,ASK,10004,1
20500,RAINFOREST_RESIN,ASK,10005,25
20500,KELP,BID,2033,34
20500,KELP,ASK,2036,37
20600,SQUID_INK,BID,1835,2
20600,SQUID_INK,BID,1833,38
20600,SQUID_INK,ASK,1836,25
20600,RAINFOREST_RESIN,BID,10000,2
20600,RAINFOREST_RESIN,BID,9996,1
20600,RAINFOREST_RESIN,BID,9995,24
20600,RAINFOREST_RESIN,ASK,9998,8
20600,RAINFOREST_RESIN,ASK,10002,5
20600,RAINFOREST_RESIN,ASK,10004,1
20600,KELP,BID,2035,2
20600,KELP,BID,2033,34
20600,KELP,ASK,2036,25
20700,SQUID_INK,BID,1837,4
20700,SQUID_INK,BID,1835,33
20700,SQUID_INK,ASK,1836,11
20700,SQUID_INK,ASK,1838,30
20700,RAINFOREST_RESIN,BID,9995,30
20700,RAINFOREST_RESIN,ASK,10005,30
20700,KELP,BID,2034,4
20700,KELP,BID,2033,33
20700,KELP,ASK,2034,9
20700,KELP,ASK,2036,31
20800,SQUID_INK,BID,1840,1
20800,SQUID_INK,BID,1839,34
20800,SQUID_INK,ASK,1842,28
20800,RAINFOREST_RESIN,BID,9996,2
20800,RAINFOREST_RESIN,BID,9995,24
20800,RAINFOREST_RESIN,ASK,10004,2
20800,RAINFOREST_RESIN,ASK,10005,24
20800,KELP,BID,2034,1
20800,KELP,BID,2033,34
20800,KELP,ASK,2036,28
20900,SQUID_INK,BID,1837,31
20900,SQUID_INK,ASK,1838,2
20900,SQUID_INK,ASK,1840,3
20900,SQUID_INK,ASK,1841,29
20900,RAINFOREST_RESIN,BID,9996,2
20900,RAINFOREST_RESIN,BID,9995,29
20900,RAINFOREST_RESIN,ASK,10004,2
20900,RAINFOREST_RESIN,ASK,10005,29
20900,KELP,BID,2033,30
20900,KELP,ASK,2036,49
21000,SQUID_INK,BID,1836,2
21000,SQUID_INK,BID,1835,26
21000,SQUID_INK,ASK,1838,26
21000,RAINFOREST_RESIN,BID,9996,1
21000,RAINFOREST_RESIN,BID,9995,25
21000,RAINFOREST_RESIN,ASK,10004,1
21000,RAINFOREST_RESIN,ASK,10005,25
21000,KELP,BID,2033,43
21000,KELP,ASK,2036,26
21100,SQUID_INK,BID,1835,28
21100,SQUID_INK,ASK,1836,4
21100,SQUID_INK,ASK,1838,28
21100,RAINFOREST_RESIN,BID,9995,28
21100,RAINFOREST_RESIN,ASK,10000,4
21100,RAINFOREST_RESIN,ASK,10005,28
21100,KELP,BID,2034,3
21100,KELP,BID,2033,28
21100,KELP,ASK,2034,4
21100,KELP,ASK,2036,28
21200,SQUID_INK,BID,1836,2
21200,SQUID_INK,BID,1834,29
21200,SQUID_INK,ASK,1837,45
21200,RAINFOREST_RESIN,BID,9995,29
21200,RAINFOREST_RESIN,ASK,9998,2
21200,RAINFOREST_RESIN,ASK,10005,29
21200,KELP,BID,2035,2
21200,KELP,BID,2033,29
21200,KELP,ASK,2036,47
21300,SQUID_INK,BID,1833,37
21300,SQUID_INK,ASK,1835,4
21300,SQUID_INK,ASK,1836,29
21300,RAINFOREST_RESIN,BID,9995,22
21300,RAINFOREST_RESIN,ASK,10005,22
21300,KELP,BID,2033,38
21300,KELP,ASK,2035,4
21300,KELP,ASK,2036,29
21400,SQUID_INK,BID,1835,41
21400,SQUID_INK,ASK,1838,30
21400,RAINFOREST_RESIN,BID,9996,1
21400,RAINFOREST_RESIN,BID,9995,29
21400,RAINFOREST_RESIN,ASK,10004,1
21400,RAINFOREST_RESIN,ASK,10005,29
21400,KELP,BID,2033,41
21400,KELP,ASK,2036,30
21500,SQUID_INK,BID,1838,28
21500,SQUID_INK,ASK,1839,10
21500,SQUID_INK,ASK,1842,30
21500,RAINFOREST_RESIN,BID,9996,2
21500,RAINFOREST_RESIN,BID,9995,28
21500,RAINFOREST_RESIN,ASK,10004,2
21500,RAINFOREST_RESIN,ASK,10005,28
21500,KELP,BID,2032,28
21500,KELP,ASK,2033,10
21500,KELP,ASK,2036,30
21600,SQUID_INK,BID,1843,27
21600,SQUID_INK,ASK,1846,4
21600,SQUID_INK,ASK,1847,20
21600,RAINFOREST_RESIN,BID,9998,10
21600,RAINFOREST_RESIN,BID,9996,2
21600,RAINFOREST_RESIN,BID,9995,20
21600,RAINFOREST_RESIN,ASK,10004,2
21600,RAINFOREST_RESIN,ASK,10005,20
21600,KELP,BID,2033,4
21600,KELP,BID,2032,21
21600,KELP,ASK,2036,22
21700,SQUID_INK,BID,1844,8
21700,SQUID_INK,BID,1843,27
21700,SQUID_INK,ASK,1846,27
21700,KELP,BID,2033,6
21700,KELP,BID,2032,25
21700,KELP,ASK,2036,27
21700,RAINFOREST_RESIN,BID,9996,2
21700,RAINFOREST_RESIN,BID,9995,25
21700,RAINFOREST_RESIN,ASK,10004,2
21700,RAINFOREST_RESIN,ASK,10005,25
21800,SQUID_INK,BID,1844,26
21800,SQUID_INK,ASK,1847,45
21800,KELP,BID,2033,1
21800,KELP,BID,2032,25
21800,KELP,ASK,2036,26
21800,RAINFOREST_RESIN,BID,9996,1
21800,RAINFOREST_RESIN,BID,9995,25
21800,RAINFOREST_RESIN,ASK,10004,1
21800,RAINFOREST_RESIN,ASK,10005,25
21900,SQUID_INK,BID,1845,44
21900,SQUID_INK,ASK,1848,27
21900,KELP,BID,2032,27
21900,KELP,ASK,2036,27
21900,RAINFOREST_RESIN,BID,9995,27
21900,RAINFOREST_RESIN,ASK,10002,3
21900,RAINFOREST_RESIN,ASK,10005,27
22000,SQUID_INK,BID,1844,22
22000,SQUID_INK,ASK,1847,38
22000,RAINFOREST_RESIN,BID,9996,2
22000,RAINFOREST_RESIN,BID,9995,20
22000,RAINFOREST_RESIN,ASK,10004,2
22000,RAINFOREST_RESIN,ASK,10005,20
22000,KELP,BID,2034,1
22000,KELP,BID,2033,22
22000,KELP,ASK,2036,22
22100,SQUID_INK,BID,1848,38
22100,SQUID_INK,ASK,1850,8
22100,SQUID_INK,ASK,1852,22
22100,RAINFOREST_RESIN,BID,9995,22
22100,RAINFOREST_RESIN,ASK,10005,22
22100,KELP,BID,2032,22
22100,KELP,ASK,2034,8
22100,KELP,ASK,2036,22
22200,SQUID_INK,BID,1850,3
22200,SQUID_INK,BID,1849,27
22200,SQUID_INK,ASK,1852,23
22200,RAINFOREST_RESIN,BID,10002,2
22200,RAINFOREST_RESIN,BID,9995,23
22200,RAINFOREST_RESIN,ASK,10005,23
22200,KELP,BID,2033,6
22200,KELP,BID,2032,23
22200,KELP,ASK,2036,23
22300,SQUID_INK,BID,1848,30
22300,SQUID_INK,ASK,1851,5
22300,SQUID_INK,ASK,1852,28
22300,RAINFOREST_RESIN,BID,9996,2
22300,RAINFOREST_RESIN,BID,9995,28
22300,RAINFOREST_RESIN,ASK,10004,2
22300,RAINFOREST_RESIN,ASK,10005,28
22300,KELP,BID,2034,1
22300,KELP,BID,2033,30
22300,KELP,ASK,2036,30
22400,SQUID_INK,BID,1846,25
22400,SQUID_INK,ASK,1849,40
22400,RAINFOREST_RESIN,BID,9996,1
22400,RAINFOREST_RESIN,BID,9995,23
22400,RAINFOREST_RESIN,ASK,10002,3
22400,RAINFOREST_RESIN,ASK,10004,1
22400,RAINFOREST_RESIN,ASK,10005,23
22400,KELP,BID,2033,24
22400,KELP,ASK,2036,25
22500,SQUID_INK,BID,1849,2
22500,SQUID_INK,BID,1847,41
22500,SQUID_INK,ASK,1851,27
22500,RAINFOREST_RESIN,BID,9998,4
22500,RAINFOREST_RESIN,BID,9995,27
22500,RAINFOREST_RESIN,ASK,10005,27
22500,KELP,BID,2035,2
22500,KELP,BID,2032,27
22500,KELP,ASK,2036,27
22600,SQUID_INK,BID,1851,2
22600,SQUID_INK,BID,1850,7
22600,SQUID_INK,BID,1849,30
22600,SQUID_INK,ASK,1852,27
22600,RAINFOREST_RESIN,BID,9998,10
22600,RAINFOREST_RESIN,BID,9996,1
22600,RAINFOREST_RESIN,BID,9995,25
22600,RAINFOREST_RESIN,ASK,10004,1
22600,RAINFOREST_RESIN,ASK,10005,25
22600,KELP,BID,2035,2
22600,KELP,BID,2034,7
22600,KELP,BID,2033,30
22600,KELP,ASK,2036,27
22700,SQUID_INK,BID,1849,26
22700,SQUID_INK,ASK,1852,31
22700,RAINFOREST_RESIN,BID,9996,1
22700,RAINFOREST_RESIN,BID,9995,25
22700,RAINFOREST_RESIN,ASK,10002,9
22700,RAINFOREST_RESIN,ASK,10004,1
22700,RAINFOREST_RESIN,ASK,10005,25
22700,KELP,BID,2033,26
22700,KELP,ASK,2036,31
22800,SQUID_INK,BID,1848,1
22800,SQUID_INK,BID,1847,27
22800,SQUID_INK,ASK,1848,2
22800,SQUID_INK,ASK,1850,27
22800,RAINFOREST_RESIN,BID,10002,2
22800,RAINFOREST_RESIN,BID,9996,1
22800,RAINFOREST_RESIN,BID,9995,26
22800,RAINFOREST_RESIN,ASK,9998,2
22800,RAINFOREST_RESIN,ASK,10004,1
22800,RAINFOREST_RESIN,ASK,10005,26
22800,KELP,BID,2034,1
22800,KELP,BID,2033,27
22800,KELP,ASK,2034,2
22800,KELP,ASK,2036,27
22900,SQUID_INK,BID,1845,25
22900,SQUID_INK,ASK,1846,2
22900,SQUID_INK,ASK,1847,7
22900,SQUID_INK,ASK,1848,1
22900,RAINFOREST_RESIN,BID,10002,4
22900,RAINFOREST_RESIN,BID,9996,1
22900,RAINFOREST_RESIN,BID,9995,22
22900,RAINFOREST_RESIN,ASK,10004,1
22900,RAINFOREST_RESIN,ASK,10005,22
22900,KELP,BID,2033,24
22900,KELP,ASK,2035,8
22900,KELP,ASK,2036,33
23000,SQUID_INK,BID,1847,2
23000,SQUID_INK,BID,1845,24
23000,SQUID_INK,ASK,1848,36
23000,RAINFOREST_RESIN,BID,9996,1
23000,RAINFOREST_RESIN,BID,9995,20
23000,RAINFOREST_RESIN,ASK,10002,4
23000,RAINFOREST_RESIN,ASK,10004,1
23000,RAINFOREST_RESIN,ASK,10005,20
23000,KELP,BID,2035,2
23000,KELP,BID,2033,36
23000,KELP,ASK,2036,32
23100,SQUID_INK,BID,1844,14
23100,SQUID_INK,BID,1843,29
23100,SQUID_INK,ASK,1846,4
23100,SQUID_INK,ASK,1847,26
23100,RAINFOREST_RESIN,BID,9996,2
23100,RAINFOREST_RESIN,BID,9995,26
23100,RAINFOREST_RESIN,ASK,10004,2
23100,RAINFOREST_RESIN,ASK,10005,26
23100,KELP,BID,2033,46
23100,KELP,ASK,2036,29
23200,SQUID_INK,BID,1842,28
23200,SQUID_INK,ASK,1845,25
23200,RAINFOREST_RESIN,BID,9996,1
23200,RAINFOREST_RESIN,BID,9995,24
23200,RAINFOREST_RESIN,ASK,10002,5
23200,RAINFOREST_RESIN,ASK,10004,1
23200,RAINFOREST_RESIN,ASK,10005,24
23200,KELP,BID,2033,26
23200,KELP,ASK,2036,25
23300,SQUID_INK,BID,1841,23
23300,SQUID_INK,ASK,1844,23
23300,KELP,BID,2033,23
23300,KELP,ASK,2036,23
23300,RAINFOREST_RESIN,BID,9996,2
23300,RAINFOREST_RESIN,BID,9995,21
23300,RAINFOREST_RESIN,ASK,10004,2
23300,RAINFOREST_RESIN,ASK,10005,21
23400,SQUID_INK,BID,1840,30
23400,SQUID_INK,ASK,1841,15
23400,SQUID_INK,ASK,1843,1
23400,SQUID_INK,ASK,1844,29
23400,RAINFOREST_RESIN,BID,9996,1
23400,RAINFOREST_RESIN,BID,9995,29
23400,RAINFOREST_RESIN,ASK,10004,1
23400,RAINFOREST_RESIN,ASK,10005,29
23400,KELP,BID,2034,1
23400,KELP,BID,2033,30
23400,KELP,ASK,2034,15
23400,KELP,ASK,2036,30
23500,SQUID_INK,BID,1842,1
23500,SQUID_INK,BID,1841,48
23500,SQUID_INK,ASK,1844,31
23500,RAINFOREST_RESIN,BID,9996,1
23500,RAINFOREST_RESIN,BID,9995,30
23500,RAINFOREST_RESIN,ASK,10004,1
23500,RAINFOREST_RESIN,ASK,10005,30
23500,KELP,BID,2033,49
23500,KELP,ASK,2036,32
23600,SQUID_INK,BID,1843,26
23600,SQUID_INK,ASK,1846,4
23600,SQUID_INK,ASK,1847,25
23600,RAINFOREST_RESIN,BID,9996,2
23600,RAINFOREST_RESIN,BID,9995,25
23600,RAINFOREST_RESIN,ASK,10004,2
23600,RAINFOREST_RESIN,ASK,10005,25
23600,KELP,BID,2033,26
23600,KELP,ASK,2036,43
23700,SQUID_INK,BID,1846,2
23700,SQUID_INK,BID,1844,21
23700,SQUID_INK,ASK,1847,2
23700,SQUID_INK,ASK,1848,20
23700,RAINFOREST_RESIN,BID,9996,1
23700,RAINFOREST_RESIN,BID,9995,20
23700,RAINFOREST_RESIN,ASK,10004,1
23700,RAINFOREST_RESIN,ASK,10005,20
23700,KELP,BID,2035,2
23700,KELP,BID,2033,35
23700,KELP,ASK,2036,32
23800,SQUID_INK,BID,1842,23
23800,SQUID_INK,ASK,1846,23
23800,RAINFOREST_RESIN,BID,9995,22
23800,RAINFOREST_RESIN,ASK,10005,22
23800,KELP,BID,2033,33
23800,KELP,ASK,2036,23
23900,SQUID_INK,BID,1843,27
23900,SQUID_INK,ASK,1846,27
23900,KELP,BID,2033,27
23900,KELP,ASK,2036,27
23900,RAINFOREST_RESIN,BID,9995,27
23900,RAINFOREST_RESIN,ASK,10005,27
24000,SQUID_INK,BID,1846,1
24000,SQUID_INK,BID,1845,35
24000,SQUID_INK,ASK,1848,29
24000,RAINFOREST_RESIN,BID,9995,29
24000,RAINFOREST_RESIN,ASK,10005,29
24000,KELP,BID,2034,1
24000,KELP,BID,2033,35
24000,KELP,ASK,2036,29
24100,SQUID_INK,BID,1841,2
24100,SQUID_INK,BID,1840,20
24100,SQUID_INK,ASK,1844,23
24100,RAINFOREST_RESIN,BID,9996,2
24100,RAINFOREST_RESIN,BID,9995,20
24100,RAINFOREST_RESIN,ASK,10004,2
24100,RAINFOREST_RESIN,ASK,10005,20
24100,KELP,BID,2033,22
24100,KELP,ASK,2036,23
24200,SQUID_INK,BID,1849,1
24200,SQUID_INK,BID,1848,23
24200,SQUID_INK,ASK,1850,16
24200,SQUID_INK,ASK,1852,24
24200,RAINFOREST_RESIN,BID,9996,1
24200,RAINFOREST_RESIN,BID,9995,23
24200,RAINFOREST_RESIN,ASK,10002,7
24200,RAINFOREST_RESIN,ASK,10004,1
24200,RAINFOREST_RESIN,ASK,10005,23
24200,KELP,BID,2033,24
24200,KELP,ASK,2035,16
24200,KELP,ASK,2036,24
24300,SQUID_INK,BID,1846,34
24300,SQUID_INK,ASK,1848,10
24300,SQUID_INK,ASK,1849,31
24300,RAINFOREST_RESIN,BID,10002,2
24300,RAINFOREST_RESIN,BID,9995,27
24300,RAINFOREST_RESIN,ASK,10005,27
24300,KELP,BID,2033,42
24300,KELP,ASK,2035,10
24300,KELP,ASK,2036,28
24400,SQUID_INK,BID,1845,51
24400,SQUID_INK,ASK,1848,29
24400,RAINFOREST_RESIN,BID,9996,1
24400,RAINFOREST_RESIN,BID,9995,28
24400,RAINFOREST_RESIN,ASK,10004,1
24400,RAINFOREST_RESIN,ASK,10005,28
24400,KELP,BID,2033,48
24400,KELP,ASK,2036,29
24500,SQUID_INK,BID,1844,26
24500,SQUID_INK,ASK,1845,9
24500,SQUID_INK,ASK,1847,33
24500,RAINFOREST_RESIN,BID,9996,2
24500,RAINFOREST_RESIN,BID,9995,24
24500,RAINFOREST_RESIN,ASK,10002,11
24500,RAINFOREST_RESIN,ASK,10004,2
24500,RAINFOREST_RESIN,ASK,10005,24
24500,KELP,BID,2033,26
24500,KELP,ASK,2034,9
24500,KELP,ASK,2036,26
24600,SQUID_INK,BID,1846,40
24600,SQUID_INK,ASK,1849,35
24600,RAINFOREST_RESIN,BID,9996,2
24600,RAINFOREST_RESIN,BID,9995,22
24600,RAINFOREST_RESIN,ASK,10002,10
24600,RAINFOREST_RESIN,ASK,10004,2
24600,RAINFOREST_RESIN,ASK,10005,22
24600,KELP,BID,2034,1
24600,KELP,BID,2033,32
24600,KELP,ASK,2036,24
24700,SQUID_INK,BID,1848,33
24700,SQUID_INK,ASK,1851,35
24700,RAINFOREST_RESIN,BID,9996,2
24700,RAINFOREST_RESIN,BID,9995,20
24700,RAINFOREST_RESIN,ASK,10004,2
24700,RAINFOREST_RESIN,ASK,10005,20
24700,KELP,BID,2033,22
24700,KELP,ASK,2036,23
24800,SQUID_INK,BID,1849,41
24800,SQUID_INK,ASK,1852,28
24800,KELP,BID,2033,28
24800,KELP,ASK,2036,28
24800,RAINFOREST_RESIN,BID,9995,28
24800,RAINFOREST_RESIN,ASK,10005,28
24900,SQUID_INK,BID,1848,24
24900,SQUID_INK,ASK,1852,24
24900,KELP,BID,2034,1
24900,KELP,BID,2033,24
24900,KELP,ASK,2036,24
24900,RAINFOREST_RESIN,BID,9998,7
24900,RAINFOREST_RESIN,BID,9995,24
24900,RAINFOREST_RESIN,ASK,10005,24
25000,SQUID_INK,BID,1852,28
25000,SQUID_INK,ASK,1855,44
25000,RAINFOREST_RESIN,BID,10002,2
25000,RAINFOREST_RESIN,BID,9996,1
25000,RAINFOREST_RESIN,BID,9995,27
25000,RAINFOREST_RESIN,ASK,10004,1
25000,RAINFOREST_RESIN,ASK,10005,27
25000,KELP,BID,2033,28
25000,KELP,ASK,2036,29
25100,SQUID_INK,BID,1850,43
25100,SQUID_INK,ASK,1853,38
25100,RAINFOREST_RESIN,BID,9998,8
25100,RAINFOREST_RESIN,BID,9996,1
25100,RAINFOREST_RESIN,BID,9995,26
25100,RAINFOREST_RESIN,ASK,10004,1
25100,RAINFOREST_RESIN,ASK,10005,26
25100,KELP,BID,2034,1
25100,KELP,BID,2033,27
25100,KELP,ASK,2036,27
25200,SQUID_INK,BID,1851,43
25200,SQUID_INK,ASK,1852,8
25200,SQUID_INK,ASK,1854,26
25200,RAINFOREST_RESIN,BID,9996,2
25200,RAINFOREST_RESIN,BID,9995,24
